Distance,Image_Path
1.0906184,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/mankey.png
1.0915388,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/mewtwo.png
1.0921252,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/articuno.png
1.0925412,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/minun.png
1.0926753,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/bastiodon.png
1.0927,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/klink.png
1.0929977,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/gigalith.png
1.0937313,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/slugma.png
1.0941832,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/herdier.png
1.0945661,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/stantler.png
1.0952711,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/suicune.png
1.0956403,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/xerneas.png
1.0956944,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/arceus.png
1.0973386,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/gallade.png
1.0981071,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/hippowdon.png
1.0985135,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/pinsir.png
1.0989695,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/donphan.png
1.0996836,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/skarmory.png
1.0997722,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/doduo.png
1.100296,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/corsola.png
1.1017435,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/bunnelby.png
1.101967,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/cobalion.png
1.10198,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/golem.png
1.10218,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/braixen.png
1.1023434,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/lugia.png
1.1029313,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/persian.png
1.1037774,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/cradily.png
1.1041435,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/exeggutor.png
1.1043239,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/reshiram.png
1.1052928,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/scatterbug.png
1.1067668,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/dodrio.png
1.109183,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/snorlax.png
1.1094139,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/alakazam.png
1.1099244,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/scyther.png
1.1105103,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/conkeldurr.png
1.1107198,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/prinplup.png
1.1121466,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/crustle.png
1.1132735,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/glalie.png
1.1142305,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/noivern.png
1.114669,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/barbaracle.png
1.1162262,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/klefki.png
1.1167291,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/magneton.png
1.1177354,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/gothitelle.png
1.1184756,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/sentret.png
1.1185832,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/houndour.png
1.1197349,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/seadra.png
1.120772,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/espeon.png
1.1212487,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/fraxure.png
1.1213535,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/latias.png
1.1218992,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/rayquaza.png
1.1219919,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/carnivine.png
1.1224146,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/virizion.png
1.1239175,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/kyogre.png
1.1282086,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/onix.png
1.1311454,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/wailord.png
1.1324661,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/vibrava.png
1.13533,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/vaporeon.png
1.1373868,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/houndoom.png
1.1377529,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/talonflame.png
1.1394567,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/empoleon.png
1.1413763,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/dialga.png
1.1444162,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/ferrothorn.png
1.144549,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/doublade.png
1.144937,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/malamar.png
1.1465179,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/chesnaught.png
1.1502025,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/mightyena.png
1.1508303,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/solrock.png
1.1509326,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/latios.png
1.1510009,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/venomoth.png
1.1513724,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/mienshao.png
1.1554881,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/dragalge.png
1.1597708,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/dratini.png
1.1698582,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/zapdos.png
1.172175,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/zekrom.png
1.183641,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/wingull.png
1.193688,/Users/haribo/Desktop/Pokemon_ prediction/features/images/images/vivillon.png
